time,passenger_count,trip_distance,trip_duration,PULocationID,DOLocationID
2024-07-15 05:00:00,1.0,0.0,0.0,250.0,250.0
2024-07-15 06:00:00,1.5,7.744999999999999,33.5,69.0,50.0
2024-07-15 07:00:00,1.0,7.46,23.0,241.0,116.0
2024-07-15 08:00:00,1.0,11.785,34.0,51.0,230.0
2024-07-15 09:00:00,1.0,9.085,34.0,254.0,7.0
2024-07-15 10:00:00,1.0,0.0,5.0,241.0,167.0
2024-07-15 11:00:00,1.0,3.0500000000000003,10.5,51.0,41.0
2024-07-15 12:00:00,1.0,0.0,14.0,78.0,41.0
2024-07-15 13:00:00,1.0,1.1,22.0,78.0,93.0
2024-07-15 14:00:00,1.0,0.725,23.0,69.0,69.0
2024-07-15 15:00:00,1.0,1.33,8.0,69.0,24.0
2024-07-15 16:00:00,1.0,12.855,43.0,69.0,92.0
2024-07-15 17:00:00,1.0,12.2,30.0,212.0,132.0
2024-07-15 18:00:00,2.0,3.77,17.0,69.0,51.0
2024-07-15 19:00:00,1.0,6.805,21.0,185.0,42.0
2024-07-15 20:00:00,2.0,0.0,0.5,168.0,168.0
2024-07-15 21:00:00,1.5,0.365,1.0,168.0,168.0
2024-07-15 22:00:00,6.0,5.7,9.0,212.0,179.0
2024-07-15 23:00:00,1.0,0.49,20.0,159.0,254.0
2024-07-16 00:00:00,1.0,1.2,7.0,168.0,74.0
2024-07-16 01:00:00,1.0,0.2,1.0,247.0,247.0
2024-07-16 02:00:00,1.0,0.1,2.0,247.0,247.0
2024-07-16 03:00:00,1.0,0.1,2.0,247.0,247.0
2024-07-16 04:00:00,1.0,6.0,40.0,94.0,95.0
2024-07-16 05:00:00,1.0,6.1,36.0,47.0,66.0
2024-07-16 06:00:00,1.0,8.0,43.0,51.0,45.0
2024-07-16 07:00:00,1.0,6.95,37.5,136.0,213.0
2024-07-16 08:00:00,1.0,3.45,39.0,167.0,247.0
2024-07-16 09:00:00,1.0,3.4,22.5,213.0,51.0
2024-07-16 10:00:00,1.0,2.1,24.0,32.0,3.0
2024-07-16 11:00:00,1.0,5.2,44.0,51.0,138.0
2024-07-16 12:00:00,1.0,5.37,33.5,242.0,74.0
2024-07-16 13:00:00,1.0,5.7,26.0,167.0,69.0
2024-07-16 14:00:00,1.0,10.43,43.0,3.0,20.0
2024-07-16 15:00:00,1.0,6.15,37.0,3.0,32.0
2024-07-16 16:00:00,1.0,9.2,52.5,242.0,35.0
2024-07-16 17:00:00,1.0,5.09,30.5,168.0,145.0
2024-07-16 18:00:00,1.0,8.57,31.0,126.0,32.0
2024-07-16 19:00:00,1.0,0.0,23.5,159.0,74.0
2024-07-16 20:00:00,1.0,5.3,24.0,169.0,254.0
2024-07-16 21:00:00,1.0,13.7,44.0,78.0,23.0
2024-07-16 22:00:00,1.0,1.78,14.0,20.0,52.0
2024-07-16 23:00:00,1.0,10.2,32.0,174.0,171.0
2024-07-17 00:00:00,1.0,0.06,0.0,126.0,42.0
2024-07-17 01:00:00,1.0,2.925,8.0,20.0,168.0
2024-07-17 02:00:00,1.0,12.36,20.0,247.0,37.0
2024-07-17 03:00:00,1.0,0.545,3.5,159.0,147.0
2024-07-17 04:00:00,1.0,7.75,18.5,32.0,83.0
2024-07-17 05:00:00,1.0,3.1,35.0,51.0,88.0
2024-07-17 06:00:00,1.0,9.9,34.0,51.0,69.0
2024-07-17 07:00:00,1.0,3.75,34.0,247.0,51.0
2024-07-17 08:00:00,1.0,4.65,26.5,51.0,242.0
2024-07-17 09:00:00,1.0,4.6,25.0,69.0,42.0
2024-07-17 10:00:00,1.0,3.9,33.0,18.0,242.0
2024-07-17 11:00:00,1.0,9.25,39.0,119.0,170.0
2024-07-17 12:00:00,1.0,3.3,26.5,18.0,174.0
2024-07-17 13:00:00,1.0,3.5,26.0,47.0,159.0
2024-07-17 14:00:00,1.0,4.1,25.0,168.0,168.0
2024-07-17 15:00:00,1.0,4.35,31.5,254.0,45.0
2024-07-17 16:00:00,1.0,6.17,32.0,20.0,25.0
2024-07-17 17:00:00,1.0,0.0,12.0,242.0,243.0
2024-07-17 18:00:00,1.0,7.29,25.0,168.0,81.0
2024-07-17 19:00:00,2.0,2.83,16.0,81.0,41.0
2024-07-17 20:00:00,1.0,4.449999999999999,20.0,60.0,76.0
2024-07-17 21:00:00,1.0,22.8,43.0,136.0,23.0
2024-07-17 22:00:00,1.0,0.0,0.0,69.0,69.0
2024-07-17 23:00:00,1.0,5.06,10.0,78.0,168.0
2024-07-18 00:00:00,1.0,1.06,3.0,167.0,116.0
2024-07-18 01:00:00,1.0,1.06,3.0,167.0,116.0
2024-07-18 02:00:00,1.0,1.16,6.5,47.0,47.0
2024-07-18 03:00:00,1.0,0.0,29.0,51.0,83.0
2024-07-18 04:00:00,1.0,10.4,40.0,18.0,71.0
2024-07-18 05:00:00,1.0,3.85,27.0,69.0,69.0
2024-07-18 06:00:00,1.0,8.1,30.0,51.0,68.0
2024-07-18 07:00:00,1.0,3.8,23.0,18.0,174.0
2024-07-18 08:00:00,1.0,4.1,25.0,51.0,242.0
2024-07-18 09:00:00,1.0,3.2,23.0,51.0,51.0
2024-07-18 10:00:00,1.0,4.17,31.0,51.0,18.0
2024-07-18 11:00:00,1.0,3.3,26.0,213.0,235.0
2024-07-18 12:00:00,1.0,1.25,35.5,32.0,161.0
2024-07-18 13:00:00,1.0,3.67,27.0,169.0,47.0
2024-07-18 14:00:00,1.0,2.4,30.0,168.0,42.0
2024-07-18 15:00:00,1.0,2.8,39.0,168.0,18.0
2024-07-18 16:00:00,1.0,5.5,47.0,3.0,174.0
2024-07-18 17:00:00,1.0,0.0,16.0,174.0,174.0
2024-07-18 18:00:00,1.0,3.0,22.0,242.0,208.0
2024-07-18 19:00:00,1.0,0.0,9.5,250.0,32.0
2024-07-18 20:00:00,1.0,0.0,9.5,250.0,32.0
2024-07-18 21:00:00,1.0,14.3,40.5,213.0,23.0
2024-07-18 22:00:00,1.0,0.0,0.0,242.0,242.0
2024-07-18 23:00:00,1.0,6.65,17.0,31.0,235.0
2024-07-19 00:00:00,1.0,0.0,31.0,247.0,90.0
2024-07-19 01:00:00,1.0,0.0,31.0,247.0,90.0
2024-07-19 02:00:00,1.0,2.7,8.0,240.0,265.0
2024-07-19 03:00:00,1.0,2.905,9.0,183.0,81.0
2024-07-19 04:00:00,1.0,7.7,37.0,213.0,55.0
2024-07-19 05:00:00,1.0,7.4,38.0,51.0,68.0
2024-07-19 06:00:00,1.0,4.8,37.0,51.0,68.0
2024-07-19 07:00:00,1.0,6.0,34.5,69.0,170.0
2024-07-19 08:00:00,1.0,3.8,25.0,32.0,23.0
2024-07-19 09:00:00,1.0,2.55,31.0,213.0,75.0
2024-07-19 10:00:00,1.0,4.5,32.0,3.0,167.0
2024-07-19 11:00:00,1.0,1.45,14.5,168.0,168.0
2024-07-19 12:00:00,1.0,3.4,35.0,51.0,75.0
2024-07-19 13:00:00,1.0,2.0,23.0,213.0,51.0
2024-07-19 14:00:00,1.0,1.1,20.0,51.0,242.0
2024-07-19 15:00:00,1.0,3.33,36.0,168.0,78.0
2024-07-19 16:00:00,1.0,3.1,8.0,168.0,168.0
2024-07-19 17:00:00,1.0,2.1,25.0,51.0,41.0
2024-07-19 18:00:00,1.0,4.45,21.0,32.0,51.0
2024-07-19 19:00:00,1.0,0.005,11.0,168.0,85.0
2024-07-19 20:00:00,1.0,0.005,11.0,168.0,85.0
2024-07-19 21:00:00,1.0,5.36,16.0,47.0,23.0
2024-07-19 22:00:00,1.0,5.36,16.0,47.0,23.0
2024-07-19 23:00:00,1.0,0.2,3.0,168.0,168.0
2024-07-20 00:00:00,1.0,0.0,40.5,167.0,68.0
2024-07-20 01:00:00,1.0,0.4,3.0,168.0,42.0
2024-07-20 02:00:00,1.0,0.4,3.0,168.0,42.0
2024-07-20 03:00:00,1.0,4.3,47.0,94.0,74.0
2024-07-20 04:00:00,1.0,1.3,11.5,168.0,42.0
2024-07-20 05:00:00,1.0,11.05,33.5,168.0,65.0
2024-07-20 06:00:00,1.0,6.5,39.0,51.0,88.0
2024-07-20 07:00:00,1.0,4.6,28.0,3.0,20.0
2024-07-20 08:00:00,1.0,3.45,27.5,247.0,197.0
2024-07-20 09:00:00,1.0,3.2,25.0,220.0,3.0
2024-07-20 10:00:00,1.0,2.2,30.0,32.0,51.0
2024-07-20 11:00:00,1.0,2.1,32.0,242.0,220.0
2024-07-20 12:00:00,1.0,3.0,26.0,242.0,3.0
2024-07-20 13:00:00,1.0,3.15,25.5,119.0,169.0
2024-07-20 14:00:00,1.0,2.5,21.0,242.0,168.0
2024-07-20 15:00:00,1.0,1.5499999999999998,18.5,242.0,169.0
2024-07-20 16:00:00,1.0,0.85,44.0,169.0,51.0
2024-07-20 17:00:00,1.0,0.905,7.0,47.0,47.0
2024-07-20 18:00:00,1.0,1.6949999999999998,16.0,69.0,69.0
2024-07-20 19:00:00,1.0,2.9,25.0,32.0,42.0
2024-07-20 20:00:00,1.0,9.05,29.0,235.0,23.0
2024-07-20 21:00:00,1.0,8.075,33.5,119.0,142.0
2024-07-20 22:00:00,1.0,7.45,31.0,247.0,42.0
2024-07-20 23:00:00,1.0,6.13,14.0,147.0,7.0
2024-07-21 00:00:00,1.0,14.315,20.0,159.0,159.0
2024-07-21 01:00:00,1.0,4.27,14.0,167.0,167.0
2024-07-21 02:00:00,1.0,2.48,11.0,78.0,75.0
2024-07-21 03:00:00,1.0,0.0,35.0,247.0,68.0
2024-07-21 04:00:00,1.0,4.33,24.0,126.0,18.0
2024-07-21 05:00:00,2.0,2.26,11.0,167.0,168.0
2024-07-21 06:00:00,1.0,0.005,13.5,119.0,119.0
2024-07-21 07:00:00,1.0,2.595,19.0,250.0,247.0
2024-07-21 08:00:00,1.0,3.3,26.0,169.0,181.0
2024-07-21 09:00:00,1.0,1.51,23.0,51.0,41.0
2024-07-21 10:00:00,1.0,8.15,33.5,169.0,29.0
2024-07-21 11:00:00,1.0,3.15,22.0,250.0,18.0
2024-07-21 12:00:00,1.0,2.775,13.5,168.0,46.0
2024-07-21 13:00:00,1.0,5.3,26.0,168.0,116.0
2024-07-21 14:00:00,1.0,1.35,23.0,46.0,42.0
2024-07-21 15:00:00,2.0,3.795,20.5,241.0,230.0
2024-07-21 16:00:00,2.5,2.9,32.0,247.0,230.0
2024-07-21 17:00:00,1.0,0.0,51.0,47.0,47.0
2024-07-21 18:00:00,1.0,4.6,26.0,47.0,47.0
2024-07-21 19:00:00,1.5,2.9450000000000003,19.0,20.0,18.0
2024-07-21 20:00:00,1.0,1.29,7.0,78.0,75.0
2024-07-21 21:00:00,1.0,1.845,15.5,168.0,41.0
2024-07-21 22:00:00,1.0,0.1,1.5,242.0,242.0
2024-07-21 23:00:00,1.0,5.87,20.5,168.0,41.0
2024-07-22 00:00:00,4.0,1.1,8.0,168.0,159.0
2024-07-22 01:00:00,1.5,0.4,2.0,208.0,208.0
2024-07-22 02:00:00,2.0,0.0,0.0,167.0,167.0
2024-07-22 03:00:00,2.0,5.34,16.0,168.0,75.0
2024-07-22 04:00:00,2.0,5.51,17.0,20.0,265.0
2024-07-22 05:00:00,1.0,0.0,9.0,136.0,230.0
2024-07-22 06:00:00,1.0,6.23,17.0,126.0,75.0
2024-07-22 07:00:00,1.0,4.15,17.5,212.0,42.0
2024-07-22 08:00:00,1.0,5.05,29.5,69.0,35.0
2024-07-22 09:00:00,1.0,0.77,33.0,247.0,55.0
2024-07-22 10:00:00,1.0,2.155,21.0,159.0,167.0
2024-07-22 11:00:00,1.0,1.5,17.0,119.0,55.0
2024-07-22 12:00:00,1.5,3.135,19.5,159.0,72.0
2024-07-22 13:00:00,1.0,4.35,25.5,167.0,167.0
2024-07-22 14:00:00,1.0,2.205,17.0,254.0,235.0
2024-07-22 15:00:00,1.0,0.55,24.5,94.0,86.0
2024-07-22 16:00:00,1.0,5.9,33.0,247.0,230.0
2024-07-22 17:00:00,1.0,2.235,12.5,20.0,51.0
2024-07-22 18:00:00,1.5,0.0,2.0,168.0,168.0
2024-07-22 19:00:00,1.0,3.05,21.0,167.0,78.0
2024-07-22 20:00:00,1.5,2.5,17.5,51.0,20.0
2024-07-22 21:00:00,2.5,1.2,12.0,20.0,152.0
2024-07-22 22:00:00,1.0,2.2,16.0,169.0,42.0
2024-07-22 23:00:00,1.0,0.0,1.0,168.0,168.0
2024-07-23 00:00:00,1.0,1.95,10.0,247.0,78.0
2024-07-23 01:00:00,1.0,1.95,10.0,247.0,78.0
2024-07-23 02:00:00,1.0,0.0,0.0,168.0,168.0
2024-07-23 03:00:00,1.0,0.0,25.0,94.0,1.0
2024-07-23 04:00:00,1.0,6.15,29.0,159.0,74.0
2024-07-23 05:00:00,1.0,8.2,27.5,51.0,7.0
2024-07-23 06:00:00,1.0,3.8,32.0,51.0,49.0
2024-07-23 07:00:00,1.0,2.2,27.0,168.0,20.0
2024-07-23 08:00:00,1.0,5.3,38.0,235.0,68.0
2024-07-23 09:00:00,1.0,2.4,30.0,78.0,242.0
2024-07-23 10:00:00,1.0,3.8,19.0,254.0,212.0
2024-07-23 11:00:00,1.0,6.4,31.0,182.0,244.0
2024-07-23 12:00:00,1.0,4.8,33.0,51.0,42.0
2024-07-23 13:00:00,1.0,5.04,31.0,94.0,41.0
2024-07-23 14:00:00,1.0,2.8,37.0,248.0,14.0
2024-07-23 15:00:00,1.0,9.95,55.0,69.0,71.0
2024-07-23 16:00:00,1.0,1.45,14.0,168.0,168.0
2024-07-23 17:00:00,1.0,7.2,54.0,69.0,3.0
2024-07-23 18:00:00,1.0,12.7,40.0,51.0,131.0
2024-07-23 19:00:00,1.0,12.7,40.0,51.0,131.0
2024-07-23 20:00:00,1.0,0.0,6.5,3.0,143.0
2024-07-23 21:00:00,1.0,13.2,38.5,213.0,23.0
2024-07-23 22:00:00,1.0,0.0,16.0,247.0,41.0
2024-07-23 23:00:00,1.0,1.6,19.0,159.0,185.0
2024-07-24 00:00:00,1.0,4.7,10.0,168.0,136.0
2024-07-24 01:00:00,1.0,0.05,0.5,168.0,168.0
2024-07-24 02:00:00,1.0,0.0,0.0,235.0,235.0
2024-07-24 03:00:00,1.0,0.0,0.0,235.0,235.0
2024-07-24 04:00:00,1.0,0.0,42.0,94.0,193.0
2024-07-24 05:00:00,1.0,8.45,33.5,254.0,231.0
2024-07-24 06:00:00,1.0,6.7,25.0,69.0,119.0
2024-07-24 07:00:00,1.0,7.2,54.0,69.0,97.0
2024-07-24 08:00:00,1.0,9.0,51.0,247.0,162.0
2024-07-24 09:00:00,1.0,3.9,35.0,51.0,75.0
2024-07-24 10:00:00,1.0,2.2,16.5,182.0,47.0
2024-07-24 11:00:00,1.0,2.95,29.5,242.0,247.0
2024-07-24 12:00:00,1.0,4.2,27.0,51.0,242.0
2024-07-24 13:00:00,1.0,4.15,28.0,169.0,47.0
2024-07-24 14:00:00,1.0,2.4,16.0,242.0,208.0
2024-07-24 15:00:00,1.0,1.3,17.0,167.0,167.0
2024-07-24 16:00:00,1.0,0.8,16.0,69.0,247.0
2024-07-24 17:00:00,1.0,3.2,20.0,168.0,51.0
2024-07-24 18:00:00,1.0,0.0,18.0,51.0,20.0
2024-07-24 19:00:00,1.0,19.98,36.0,247.0,265.0
2024-07-24 20:00:00,1.0,11.71,24.0,119.0,50.0
2024-07-24 21:00:00,1.0,8.925,24.5,247.0,125.0
2024-07-24 22:00:00,1.5,6.425,25.5,119.0,230.0
2024-07-24 23:00:00,1.0,0.0,23.0,247.0,68.0
2024-07-25 00:00:00,4.0,1.3,7.0,168.0,159.0
2024-07-25 01:00:00,4.0,1.3,7.0,168.0,159.0
2024-07-25 02:00:00,1.0,0.13,0.5,168.0,168.0
2024-07-25 03:00:00,1.0,0.0,20.0,51.0,69.0
2024-07-25 04:00:00,1.0,0.8,25.0,119.0,41.0
2024-07-25 05:00:00,1.0,7.2,29.0,51.0,197.0
2024-07-25 06:00:00,1.0,7.75,27.0,51.0,4.0
2024-07-25 07:00:00,1.0,4.25,32.0,51.0,167.0
2024-07-25 08:00:00,1.0,7.85,47.0,51.0,23.0
2024-07-25 09:00:00,1.0,5.5,46.0,60.0,170.0
2024-07-25 10:00:00,1.0,5.6,44.0,51.0,140.0
2024-07-25 11:00:00,1.0,3.3,24.5,247.0,167.0
2024-07-25 12:00:00,1.0,1.4,27.0,174.0,174.0
2024-07-25 13:00:00,1.0,2.8,21.0,169.0,51.0
2024-07-25 14:00:00,1.0,2.7,22.0,168.0,220.0
2024-07-25 15:00:00,1.0,0.8,15.0,168.0,168.0
2024-07-25 16:00:00,1.0,3.43,40.0,168.0,247.0
2024-07-25 17:00:00,1.0,3.0,34.0,3.0,51.0
2024-07-25 18:00:00,1.0,2.185,15.0,168.0,159.0
2024-07-25 19:00:00,1.0,1.25,19.5,51.0,3.0
2024-07-25 20:00:00,1.0,1.1,8.0,212.0,212.0
2024-07-25 21:00:00,1.0,4.305,17.0,247.0,41.0
2024-07-25 22:00:00,1.0,6.7,28.0,247.0,18.0
2024-07-25 23:00:00,1.0,5.2,14.0,247.0,159.0
2024-07-26 00:00:00,1.0,5.159999999999999,18.0,78.0,78.0
2024-07-26 01:00:00,1.0,0.7,6.5,119.0,235.0
2024-07-26 02:00:00,1.0,0.0,1.0,168.0,168.0
2024-07-26 03:00:00,1.0,0.0,50.0,168.0,55.0
2024-07-26 04:00:00,1.0,2.4,30.0,32.0,74.0
2024-07-26 05:00:00,1.0,10.8,34.0,51.0,75.0
2024-07-26 06:00:00,1.0,4.4,33.0,182.0,168.0
2024-07-26 07:00:00,1.0,2.2,34.5,168.0,159.0
2024-07-26 08:00:00,1.0,4.7,40.5,51.0,75.0
2024-07-26 09:00:00,1.0,3.3,33.0,69.0,75.0
2024-07-26 10:00:00,1.0,5.85,35.5,259.0,42.0
2024-07-26 11:00:00,1.0,1.6,20.0,247.0,42.0
2024-07-26 12:00:00,1.0,2.9,28.0,174.0,242.0
2024-07-26 13:00:00,1.0,3.2,31.0,208.0,75.0
2024-07-26 14:00:00,1.0,3.05,29.0,242.0,3.0
2024-07-26 15:00:00,1.0,3.26,23.5,254.0,213.0
2024-07-26 16:00:00,1.0,2.845,30.0,168.0,32.0
2024-07-26 17:00:00,1.0,0.9,5.0,220.0,127.0
2024-07-26 18:00:00,1.0,3.9,25.5,18.0,18.0
2024-07-26 19:00:00,1.0,5.81,24.5,47.0,62.0
2024-07-26 20:00:00,1.0,14.7,55.0,126.0,5.0
2024-07-26 21:00:00,2.0,1.2,10.0,159.0,42.0
2024-07-26 22:00:00,2.0,4.78,13.0,20.0,119.0
2024-07-26 23:00:00,1.0,6.73,28.0,159.0,90.0
2024-07-27 00:00:00,1.0,1.29,7.0,247.0,42.0
2024-07-27 01:00:00,2.0,0.0,0.0,69.0,69.0
2024-07-27 02:00:00,2.0,4.135,14.0,159.0,48.0
2024-07-27 03:00:00,2.0,4.135,14.0,159.0,48.0
2024-07-27 04:00:00,1.0,8.1,22.0,51.0,116.0
2024-07-27 05:00:00,1.0,4.05,27.0,213.0,231.0
2024-07-27 06:00:00,1.0,6.5,33.0,51.0,169.0
2024-07-27 07:00:00,1.0,6.8,36.0,18.0,75.0
2024-07-27 08:00:00,1.0,3.3,31.0,51.0,185.0
2024-07-27 09:00:00,1.0,3.2,24.0,51.0,78.0
2024-07-27 10:00:00,1.0,2.0,22.0,242.0,242.0
2024-07-27 11:00:00,1.0,3.65,26.0,174.0,51.0
2024-07-27 12:00:00,1.0,4.255,28.0,51.0,242.0
2024-07-27 13:00:00,1.0,7.955,35.0,168.0,33.0
2024-07-27 14:00:00,1.0,1.7,32.5,47.0,18.0
2024-07-27 15:00:00,1.0,4.6,36.0,20.0,32.0
2024-07-27 16:00:00,1.0,2.4,18.5,254.0,174.0
2024-07-27 17:00:00,1.0,4.0,30.0,159.0,74.0
2024-07-27 18:00:00,1.0,2.215,25.5,159.0,42.0
2024-07-27 19:00:00,1.0,1.8,17.0,147.0,69.0
2024-07-27 20:00:00,1.0,6.8,21.0,46.0,208.0
2024-07-27 21:00:00,1.0,0.8,6.0,168.0,18.0
2024-07-27 22:00:00,1.0,0.0,39.0,69.0,25.0
2024-07-27 23:00:00,1.0,0.5,36.0,159.0,254.0
2024-07-28 00:00:00,1.0,0.0,12.0,167.0,151.0
2024-07-28 01:00:00,2.0,6.15,15.0,168.0,74.0
2024-07-28 02:00:00,1.0,0.0,1.0,3.0,3.0
2024-07-28 03:00:00,1.0,0.0,0.0,168.0,168.0
2024-07-28 04:00:00,1.0,0.66,2.5,47.0,168.0
2024-07-28 05:00:00,1.0,0.38,17.5,18.0,35.0
2024-07-28 06:00:00,1.0,7.8,36.0,20.0,126.0
2024-07-28 07:00:00,1.0,1.7,19.0,51.0,81.0
2024-07-28 08:00:00,1.0,1.9,31.0,247.0,42.0
2024-07-28 09:00:00,1.0,1.085,14.5,213.0,18.0
2024-07-28 10:00:00,1.0,0.8,22.0,168.0,168.0
2024-07-28 11:00:00,1.0,3.6,26.0,213.0,26.0
2024-07-28 12:00:00,1.0,1.205,15.5,168.0,3.0
2024-07-28 13:00:00,1.0,1.5499999999999998,12.0,69.0,168.0
2024-07-28 14:00:00,1.0,4.9,21.0,220.0,254.0
2024-07-28 15:00:00,1.0,2.2,23.0,247.0,56.0
2024-07-28 16:00:00,1.0,0.12,12.0,94.0,168.0
2024-07-28 17:00:00,1.0,2.4,15.0,168.0,116.0
2024-07-28 18:00:00,2.0,5.17,19.0,208.0,81.0
2024-07-28 19:00:00,1.0,6.9,32.5,51.0,42.0
2024-07-28 20:00:00,1.0,2.45,11.0,159.0,41.0
2024-07-28 21:00:00,1.0,0.65,5.0,241.0,152.0
2024-07-28 22:00:00,1.0,2.545,11.5,18.0,42.0
2024-07-28 23:00:00,1.0,0.0,21.0,159.0,254.0
2024-07-29 00:00:00,1.0,3.335,9.0,168.0,74.0
2024-07-29 01:00:00,2.0,1.055,11.5,159.0,168.0
2024-07-29 02:00:00,2.0,3.67,8.0,168.0,244.0
2024-07-29 03:00:00,1.0,6.8,22.0,119.0,1.0
2024-07-29 04:00:00,2.0,0.12,2.0,47.0,78.0
2024-07-29 05:00:00,1.0,2.49,11.0,69.0,31.0
2024-07-29 06:00:00,1.0,4.35,27.5,169.0,48.0
2024-07-29 07:00:00,1.0,1.2,15.0,119.0,60.0
2024-07-29 08:00:00,1.0,4.6,24.0,51.0,74.0
2024-07-29 09:00:00,1.0,2.54,26.0,247.0,18.0
2024-07-29 10:00:00,1.0,5.16,19.0,69.0,3.0
2024-07-29 11:00:00,1.0,0.82,39.0,167.0,76.0
2024-07-29 12:00:00,1.0,5.0,22.0,20.0,79.0
2024-07-29 13:00:00,3.0,4.25,25.5,119.0,220.0
2024-07-29 14:00:00,1.0,4.1,26.0,168.0,75.0
2024-07-29 15:00:00,1.0,3.9,19.0,168.0,31.0
2024-07-29 16:00:00,1.0,3.9,19.0,168.0,31.0
2024-07-29 17:00:00,1.0,1.2,20.0,47.0,168.0
2024-07-29 18:00:00,1.0,14.08,24.0,247.0,265.0
2024-07-29 19:00:00,1.0,5.69,26.0,20.0,20.0
2024-07-29 20:00:00,2.5,0.0,18.0,69.0,69.0
2024-07-29 21:00:00,1.0,0.5,4.0,168.0,168.0
2024-07-29 22:00:00,1.0,1.16,21.5,168.0,23.0
2024-07-29 23:00:00,1.0,4.11,17.0,168.0,47.0
2024-07-30 00:00:00,1.0,6.78,18.0,60.0,41.0
2024-07-30 01:00:00,1.0,4.6450000000000005,11.0,136.0,230.0
2024-07-30 02:00:00,1.0,1.315,9.5,69.0,69.0
2024-07-30 03:00:00,1.0,25.9,31.0,213.0,55.0
2024-07-30 04:00:00,1.0,4.8,42.0,94.0,87.0
2024-07-30 05:00:00,1.0,7.6,32.0,51.0,18.0
2024-07-30 06:00:00,1.0,8.2,33.5,51.0,174.0
2024-07-30 07:00:00,1.0,0.13,36.0,168.0,162.0
2024-07-30 08:00:00,1.0,5.85,40.5,51.0,168.0
2024-07-30 09:00:00,1.0,5.25,37.5,60.0,237.0
2024-07-30 10:00:00,1.0,2.25,23.5,18.0,242.0
2024-07-30 11:00:00,1.0,3.4,33.0,242.0,3.0
2024-07-30 12:00:00,1.0,0.8,15.0,247.0,247.0
2024-07-30 13:00:00,1.0,4.6,32.5,185.0,81.0
2024-07-30 14:00:00,1.0,2.4,24.0,168.0,3.0
2024-07-30 15:00:00,1.0,1.5,23.0,168.0,51.0
2024-07-30 16:00:00,1.0,1.77,29.0,168.0,25.0
2024-07-30 17:00:00,1.5,5.85,25.0,51.0,51.0
2024-07-30 18:00:00,1.5,5.85,25.0,51.0,51.0
2024-07-30 19:00:00,1.0,11.43,42.5,168.0,35.0
2024-07-30 20:00:00,1.0,1.98,18.0,3.0,213.0
2024-07-30 21:00:00,1.0,9.63,31.0,119.0,76.0
2024-07-30 22:00:00,1.0,4.98,23.0,247.0,60.0
2024-07-30 23:00:00,1.5,1.825,29.5,242.0,75.0
2024-07-31 00:00:00,1.0,3.35,9.5,119.0,168.0
2024-07-31 01:00:00,1.0,1.465,6.0,47.0,69.0
2024-07-31 02:00:00,1.0,3.51,12.0,159.0,244.0
2024-07-31 03:00:00,1.0,3.51,12.0,159.0,244.0
2024-07-31 04:00:00,1.0,0.0,12.0,168.0,168.0
2024-07-31 05:00:00,1.0,4.72,33.0,136.0,119.0
2024-07-31 06:00:00,1.0,3.5,29.0,51.0,247.0
2024-07-31 07:00:00,1.0,2.9,24.0,119.0,60.0
2024-07-31 08:00:00,1.0,3.35,30.0,18.0,107.0
2024-07-31 09:00:00,1.0,3.0,27.0,32.0,136.0
2024-07-31 10:00:00,1.0,2.835,23.5,51.0,26.0
2024-07-31 11:00:00,1.0,6.8,36.0,213.0,42.0
2024-07-31 12:00:00,1.0,6.8,34.5,20.0,42.0
2024-07-31 13:00:00,1.0,2.2,21.0,168.0,168.0
2024-07-31 14:00:00,1.0,3.3,20.0,242.0,81.0
2024-07-31 15:00:00,1.0,2.35,24.5,168.0,168.0
2024-07-31 16:00:00,1.0,1.895,27.5,169.0,20.0
2024-07-31 17:00:00,1.0,9.8,39.0,18.0,25.0
2024-07-31 18:00:00,1.0,5.04,26.0,247.0,32.0
2024-07-31 19:00:00,1.0,3.25,41.5,242.0,35.0
2024-07-31 20:00:00,1.5,1.48,10.0,168.0,42.0
2024-07-31 21:00:00,1.0,6.3,29.0,119.0,119.0
2024-07-31 22:00:00,1.0,4.785,21.5,247.0,100.0
2024-07-31 23:00:00,1.0,0.0,8.5,254.0,254.0
2024-08-01 00:00:00,1.0,1.525,4.0,119.0,167.0
2024-08-01 01:00:00,1.0,2.2,3.5,126.0,244.0
2024-08-01 02:00:00,1.0,2.2,3.5,126.0,244.0
2024-08-01 03:00:00,1.0,4.5,20.5,51.0,140.0
2024-08-01 04:00:00,1.0,4.95,28.5,169.0,137.0
2024-08-01 05:00:00,1.0,3.3,25.0,47.0,51.0
2024-08-01 06:00:00,1.0,3.35,28.0,51.0,69.0
2024-08-01 07:00:00,1.0,3.75,33.0,32.0,69.0
2024-08-01 08:00:00,1.0,4.6,27.0,51.0,213.0
2024-08-01 09:00:00,1.0,2.4,28.0,51.0,69.0
2024-08-01 10:00:00,1.0,2.3,27.0,119.0,169.0
2024-08-01 11:00:00,1.0,1.6,21.0,168.0,81.0
2024-08-01 12:00:00,1.0,2.5,19.0,174.0,242.0
2024-08-01 13:00:00,1.0,2.0,19.0,174.0,242.0
2024-08-01 14:00:00,2.0,4.325,41.0,242.0,55.0
2024-08-01 15:00:00,1.0,1.7000000000000002,15.5,168.0,235.0
2024-08-01 16:00:00,1.0,3.7,16.5,247.0,168.0
2024-08-01 17:00:00,1.0,5.6,40.0,20.0,19.0
